chose_plan,taxrate1,taxrate2,taxrate3,taxrate4,taxrate5,taxrate6,taxrev,inequality_aversion,taxes_harm_economy,partyid,ID,weight
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 45%,105-125%,1,NA,Independent,207160376,0.5302494764328003
0,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 5%,>375k: 35%,105-125%,1,NA,Independent,207160376,0.5302494764328003
1,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 45%,75-95%,1,NA,Independent,207160376,0.5302494764328003
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 15%,<75%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 35%,>125%,0,NA,Republican,207160377,0.7275526523590088
1,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 15%,>375k: 15%,75-95%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 15%,>125%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 5%,>375k: 45%,<75%,0,NA,Republican,207160377,0.7275526523590088
1,<10k: 0%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 35%,<75%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 35%,175-375k: 5%,>375k: 25%,105-125%,0,NA,Republican,207160377,0.7275526523590088
1,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 55%,95-105%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 15%,>375k: 55%,105-125%,0,NA,Republican,207160377,0.7275526523590088
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 15%,>375k: 55%,75-95%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 25%,105-125%,0,NA,Republican,207160377,0.7275526523590088
1,<10k: 5%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 35%,75-95%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 35%,105-125%,0,NA,Republican,207160377,0.7275526523590088
1,<10k: 5%,10-35k: 15%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 45%,95-105%,0,NA,Republican,207160377,0.7275526523590088
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 35%,>375k: 15%,75-95%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 15%,>125%,0,NA,Republican,207160377,0.7275526523590088
0,<10k: 15%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 25%,75-95%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 25%,>375k: 25%,<75%,0,NA,Democrat,207160384,1.5046669244766235
0,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 15%,105-125%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 0%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 5%,<75%,0,NA,Democrat,207160384,1.5046669244766235
0,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 5%,<75%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 35%,>375k: 25%,<75%,0,NA,Democrat,207160384,1.5046669244766235
0,<10k: 0%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 15%,>375k: 55%,95-105%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 25%,>375k: 55%,75-95%,0,NA,Democrat,207160384,1.5046669244766235
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 15%,105-125%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 25%,<75%,0,NA,Democrat,207160384,1.5046669244766235
0,<10k: 15%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 15%,>375k: 55%,>125%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 25%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 35%,>125%,0,NA,Democrat,207160384,1.5046669244766235
0,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 25%,>125%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 35%,>375k: 45%,75-95%,0,NA,Democrat,207160384,1.5046669244766235
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 35%,>375k: 15%,>125%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 45%,>375k: 55%,75-95%,0,NA,Democrat,207160384,1.5046669244766235
1,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 35%,175-375k: 45%,>375k: 55%,105-125%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 35%,105-125%,1,0,Democrat,207160396,0.560001015663147
1,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 25%,175-375k: 15%,>375k: 5%,<75%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 5%,>375k: 25%,<75%,1,0,Democrat,207160396,0.560001015663147
1,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 15%,<75%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 55%,75-95%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 5%,10-35k: 35%,35-85k: 15%,85-175k: 15%,175-375k: 45%,>375k: 55%,>125%,1,0,Democrat,207160396,0.560001015663147
1,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 25%,>375k: 55%,75-95%,1,0,Democrat,207160396,0.560001015663147
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 15%,>375k: 45%,105-125%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 5%,175-375k: 35%,>375k: 35%,<75%,1,0,Democrat,207160396,0.560001015663147
1,<10k: 5%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 5%,>375k: 35%,75-95%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 25%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 45%,>375k: 45%,105-125%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 35%,>125%,1,0,Democrat,207160396,0.560001015663147
1,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 5%,105-125%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 25%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 45%,>375k: 25%,75-95%,1,0,Democrat,207160396,0.560001015663147
1,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 25%,175-375k: 15%,>375k: 5%,105-125%,1,0,Democrat,207160396,0.560001015663147
0,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 15%,>375k: 55%,75-95%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 15%,<75%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 35%,>125%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 5%,>375k: 15%,95-105%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 45%,<75%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 15%,175-375k: 35%,>375k: 5%,75-95%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 35%,175-375k: 15%,>375k: 5%,105-125%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 35%,>125%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 5%,105-125%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 5%,10-35k: 15%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 45%,105-125%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 5%,105-125%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 35%,75-95%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 25%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 15%,105-125%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 15%,>125%,1,0,Democrat,207160397,0.5827993154525757
1,<10k: 15%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 55%,>125%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 25%,75-95%,1,0,Democrat,207160397,0.5827993154525757
0,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 45%,>375k: 45%,105-125%,0,0,NA,207160403,1.054641604423523
1,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 25%,175-375k: 25%,>375k: 5%,75-95%,0,0,NA,207160403,1.054641604423523
0,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 45%,105-125%,0,0,NA,207160403,1.054641604423523
1,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 25%,95-105%,0,0,NA,207160403,1.054641604423523
1,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 15%,175-375k: 5%,>375k: 45%,95-105%,0,0,NA,207160403,1.054641604423523
0,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 15%,>375k: 25%,105-125%,0,0,NA,207160403,1.054641604423523
1,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 15%,>375k: 15%,75-95%,0,0,NA,207160403,1.054641604423523
0,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 15%,75-95%,0,0,NA,207160403,1.054641604423523
0,<10k: 15%,10-35k: 15%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 5%,95-105%,0,0,NA,207160403,1.054641604423523
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 5%,<75%,0,0,NA,207160403,1.054641604423523
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 15%,175-375k: 15%,>375k: 35%,<75%,0,0,NA,207160403,1.054641604423523
0,<10k: 25%,10-35k: 35%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 35%,>125%,0,0,NA,207160403,1.054641604423523
0,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 25%,>125%,0,0,NA,207160403,1.054641604423523
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 5%,<75%,0,0,NA,207160403,1.054641604423523
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 25%,75-95%,0,0,NA,207160403,1.054641604423523
1,<10k: 0%,10-35k: 35%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 35%,105-125%,0,0,NA,207160403,1.054641604423523
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 15%,<75%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 5%,105-125%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 5%,175-375k: 25%,>375k: 15%,95-105%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 15%,175-375k: 25%,>375k: 45%,>125%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 45%,>375k: 45%,>125%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 45%,>125%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 35%,>375k: 5%,75-95%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 5%,>375k: 15%,105-125%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 15%,>375k: 15%,95-105%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 25%,175-375k: 15%,>375k: 35%,75-95%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 25%,10-35k: 5%,35-85k: 15%,85-175k: 5%,175-375k: 35%,>375k: 5%,<75%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 15%,<75%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 35%,>375k: 55%,95-105%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 55%,75-95%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 15%,10-35k: 15%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 35%,105-125%,0,0,Democrat,207160418,0.6288623213768005
0,<10k: 0%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 15%,>375k: 5%,<75%,0,0,Democrat,207160418,0.6288623213768005
1,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 35%,95-105%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 45%,105-125%,0,NA,Republican,207160427,0.7373207807540894
1,<10k: 5%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 45%,>375k: 35%,95-105%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 25%,75-95%,0,NA,Republican,207160427,0.7373207807540894
1,<10k: 15%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 35%,>375k: 45%,95-105%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 0%,10-35k: 25%,35-85k: 5%,85-175k: 5%,175-375k: 5%,>375k: 15%,<75%,0,NA,Republican,207160427,0.7373207807540894
1,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 45%,>375k: 35%,75-95%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 55%,>125%,0,NA,Republican,207160427,0.7373207807540894
1,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 55%,75-95%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 15%,10-35k: 15%,35-85k: 25%,85-175k: 35%,175-375k: 5%,>375k: 25%,75-95%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 35%,175-375k: 15%,>375k: 35%,>125%,0,NA,Republican,207160427,0.7373207807540894
1,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 35%,175-375k: 45%,>375k: 55%,>125%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 45%,>125%,0,NA,Republican,207160427,0.7373207807540894
1,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 45%,>125%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 25%,95-105%,0,NA,Republican,207160427,0.7373207807540894
1,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 45%,>375k: 35%,95-105%,0,NA,Republican,207160427,0.7373207807540894
0,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 5%,>375k: 25%,<75%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 15%,175-375k: 35%,>375k: 45%,75-95%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 15%,<75%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 45%,>375k: 45%,75-95%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 15%,<75%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 45%,>375k: 5%,<75%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 5%,10-35k: 25%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 25%,75-95%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 15%,175-375k: 25%,>375k: 35%,95-105%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 35%,<75%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 45%,105-125%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 55%,>125%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 55%,>125%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 5%,175-375k: 5%,>375k: 5%,<75%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 0%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 5%,>375k: 25%,<75%,1,0,Democrat,207160443,0.3028969466686249
1,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 55%,105-125%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 25%,175-375k: 25%,>375k: 5%,95-105%,1,0,Democrat,207160443,0.3028969466686249
0,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 15%,>125%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 25%,175-375k: 35%,>375k: 5%,105-125%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 15%,<75%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 15%,75-95%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 15%,95-105%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 35%,>375k: 15%,95-105%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 25%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 25%,>375k: 55%,105-125%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 5%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 5%,95-105%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 15%,95-105%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 15%,>375k: 25%,75-95%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 45%,>375k: 5%,<75%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 55%,>125%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 15%,10-35k: 15%,35-85k: 15%,85-175k: 25%,175-375k: 15%,>375k: 45%,95-105%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 25%,105-125%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 5%,>375k: 25%,105-125%,1,NA,Democrat,207160451,0.7090961933135986
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 35%,<75%,1,NA,Democrat,207160451,0.7090961933135986
0,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 25%,>375k: 25%,95-105%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 5%,>375k: 25%,<75%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 35%,95-105%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 5%,>375k: 5%,<75%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 15%,95-105%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 5%,>375k: 45%,75-95%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 15%,>375k: 55%,>125%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 55%,95-105%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 0%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 55%,<75%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 15%,10-35k: 25%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 35%,95-105%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 5%,105-125%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 25%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 25%,>375k: 45%,>125%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 5%,175-375k: 5%,>375k: 15%,95-105%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 5%,>375k: 5%,<75%,1,0,Democrat,207160468,0.38978061079978943
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 45%,<75%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 25%,105-125%,1,0,Democrat,207160468,0.38978061079978943
0,<10k: 15%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 25%,75-95%,1,0,Democrat,207160472,0.4157523512840271
1,<10k: 0%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 35%,75-95%,1,0,Democrat,207160472,0.4157523512840271
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 45%,>375k: 35%,75-95%,1,0,Democrat,207160472,0.4157523512840271
0,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 15%,>375k: 55%,<75%,1,0,Democrat,207160472,0.4157523512840271
0,<10k: 25%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 25%,75-95%,1,0,Democrat,207160472,0.4157523512840271
1,<10k: 5%,10-35k: 25%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 25%,75-95%,1,0,Democrat,207160472,0.4157523512840271
0,<10k: 25%,10-35k: 15%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 25%,105-125%,1,0,Democrat,207160472,0.4157523512840271
1,<10k: 5%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 15%,<75%,1,0,Democrat,207160472,0.4157523512840271
0,<10k: 15%,10-35k: 15%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 15%,95-105%,1,0,Democrat,207160472,0.4157523512840271
1,<10k: 25%,10-35k: 5%,35-85k: 15%,85-175k: 15%,175-375k: 45%,>375k: 35%,75-95%,1,0,Democrat,207160472,0.4157523512840271
